Order ID,Order Date,Customer ID,Sales
CA-2015-136798,5/8/2015,DL-12925,43.98
CA-2015-136798,5/8/2015,DL-12925,377.97
CA-2015-136798,5/8/2015,DL-12925,123.96
CA-2017-122196,9/22/2017,CA-12265,391.98
CA-2017-142090,11/30/2017,SC-20380,383.976
CA-2017-142090,11/30/2017,SC-20380,1781.682
CA-2017-160934,1/15/2017,TT-21460,21.4
CA-2014-124478,8/8/2014,MA-17560,549.99
CA-2014-124478,8/8/2014,MA-17560,167.535
CA-2014-124478,8/8/2014,MA-17560,38.34
CA-2014-124478,8/8/2014,MA-17560,53.88
CA-2014-124478,8/8/2014,MA-17560,299.98
CA-2015-145485,11/5/2015,JM-16195,62.8
CA-2017-151071,4/25/2017,MB-18085,13.904
CA-2014-134572,4/20/2014,SV-20365,744.1
CA-2014-134572,4/20/2014,SV-20365,44.84
CA-2014-134572,4/20/2014,SV-20365,401.59
CA-2017-143217,11/11/2017,CG-12040,18.24
US-2017-133312,11/25/2017,BD-11500,359.499
US-2017-133312,11/25/2017,BD-11500,10.48
US-2015-137533,12/18/2015,JK-15640,20.736
CA-2016-155138,9/8/2016,JM-15580,35.168
CA-2016-155138,9/8/2016,JM-15580,64.704
CA-2016-108350,6/6/2016,SC-20230,105.52
CA-2015-144302,6/19/2015,ME-17320,5.792
CA-2015-109001,3/5/2015,KN-16390,466.158
CA-2015-109001,3/5/2015,KN-16390,10.312
CA-2015-109001,3/5/2015,KN-16390,2.556
CA-2017-132738,8/4/2017,HM-14860,7.968
CA-2017-132738,8/4/2017,HM-14860,8.784
CA-2017-156720,12/30/2017,JM-15580,3.024
CA-2015-119102,5/23/2015,KH-16690,51.45
US-2014-140452,12/6/2014,BK-11260,14.016
US-2014-140452,12/6/2014,BK-11260,214.95
US-2014-140452,12/6/2014,BK-11260,35.04
US-2014-140452,12/6/2014,BK-11260,10.776
US-2014-140452,12/6/2014,BK-11260,4.6
US-2014-140452,12/6/2014,BK-11260,35.168
CA-2015-141936,8/7/2015,PN-18775,19.152
CA-2014-158442,3/17/2014,AZ-10750,4.448
CA-2014-158442,3/17/2014,AZ-10750,5.184
CA-2014-158442,3/17/2014,AZ-10750,15.552
CA-2015-167374,3/26/2015,GM-14500,40.032
CA-2015-167374,3/26/2015,GM-14500,16.776
CA-2014-116568,12/14/2014,BM-11785,186.304
CA-2015-147102,9/19/2015,NH-18610,66.36
CA-2017-132213,4/25/2017,PN-18775,42.048
CA-2017-132213,4/25/2017,PN-18775,67.92
CA-2014-138450,10/18/2014,EH-13765,52.512
CA-2014-138450,10/18/2014,EH-13765,186.912
CA-2014-138450,10/18/2014,EH-13765,10.048
CA-2015-153073,11/13/2015,HA-14905,17.496
CA-2016-147970,1/31/2016,AB-10150,15.552
CA-2016-150658,11/17/2016,MS-17365,10.776
CA-2017-125640,7/25/2017,DD-13570,3.304
CA-2017-154137,11/11/2017,MT-17815,35.48
CA-2015-127173,9/26/2015,GM-14500,34.44
CA-2015-127173,9/26/2015,GM-14500,629.93
CA-2015-127173,9/26/2015,GM-14500,79.056
CA-2014-149538,4/4/2014,KB-16585,232.55
CA-2014-149538,4/4/2014,KB-16585,99.98
CA-2014-149538,4/4/2014,KB-16585,19.44
CA-2014-149538,4/4/2014,KB-16585,12.96
CA-2014-160766,9/14/2014,DM-13015,464.292
CA-2014-160766,9/14/2014,DM-13015,68.46
CA-2014-160766,9/14/2014,DM-13015,2799.96
CA-2014-160766,9/14/2014,DM-13015,601.3
CA-2014-160766,9/14/2014,DM-13015,16.99
CA-2014-160766,9/14/2014,DM-13015,287.97
CA-2014-160766,9/14/2014,DM-13015,44.82
CA-2017-146626,12/29/2017,BP-11185,101.12
CA-2015-123330,6/21/2015,EP-13915,107.976
CA-2017-155607,11/26/2017,FG-14260,58.73
CA-2017-155607,11/26/2017,FG-14260,93.344
CA-2016-151323,10/23/2016,AB-10255,17.05
CA-2015-146696,12/14/2015,RD-19480,8.096
CA-2016-128972,11/13/2016,TS-21430,30.36
CA-2017-128335,9/29/2017,JA-15970,23.34
CA-2017-128335,9/29/2017,JA-15970,51.55
CA-2015-154886,11/8/2015,SW-20455,119.9
CA-2016-111213,4/1/2016,FP-14320,1317.492
CA-2016-111213,4/1/2016,FP-14320,63.84
CA-2016-111213,4/1/2016,FP-14320,3.592
CA-2017-161333,2/2/2017,JL-15835,86.26
CA-2017-161333,2/2/2017,JL-15835,139.04
CA-2017-161333,2/2/2017,JL-15835,46.8
CA-2017-128734,12/24/2017,JL-15175,8.544
CA-2017-128734,12/24/2017,JL-15175,842.376
CA-2014-141796,6/21/2014,JG-15160,1214.85
CA-2017-125101,3/6/2017,SH-19975,67.78
CA-2017-169929,9/25/2017,LS-17200,39.9
US-2014-121566,6/30/2014,CS-11860,2.688
US-2014-121566,6/30/2014,CS-11860,6.6
US-2015-124219,8/7/2015,KW-16570,28.4
US-2015-124219,8/7/2015,KW-16570,212.94
CA-2017-163006,6/30/2017,GH-14410,1001.584
CA-2017-163006,6/30/2017,GH-14410,569.058
CA-2017-163006,6/30/2017,GH-14410,14.224
CA-2015-156146,10/26/2015,AG-10495,105.584
CA-2015-156146,10/26/2015,AG-10495,68.72
CA-2014-111192,7/30/2014,TS-21430,1367.84
CA-2016-115378,11/18/2016,AJ-10945,301.96
CA-2015-161627,7/6/2015,SJ-20215,170.352
CA-2014-121006,11/10/2014,SC-20020,3.9
CA-2014-121006,11/10/2014,SC-20020,12.84
CA-2014-121006,11/10/2014,SC-20020,15.84
CA-2014-121006,11/10/2014,SC-20020,563.94
CA-2014-121006,11/10/2014,SC-20020,62.94
CA-2014-121006,11/10/2014,SC-20020,535.41
CA-2016-122903,5/27/2016,LA-16780,3504.9
CA-2016-122903,5/27/2016,LA-16780,144.12
CA-2016-122903,5/27/2016,LA-16780,314.55
CA-2015-107741,3/8/2015,FC-14335,3.408
CA-2017-106432,10/19/2017,CA-12265,2.072
CA-2017-106432,10/19/2017,CA-12265,328.3992
CA-2016-148908,11/5/2016,JH-15985,53.248
CA-2016-123015,12/26/2016,AJ-10795,4.992
US-2015-120502,4/13/2015,BT-11395,37.68
US-2015-120502,4/13/2015,BT-11395,258.576
US-2015-120502,4/13/2015,BT-11395,75.84
CA-2017-108749,9/12/2017,DJ-13510,45.36
CA-2017-108749,9/12/2017,DJ-13510,45.78
CA-2017-163335,9/24/2017,AG-10675,40.29
CA-2017-163335,9/24/2017,AG-10675,38.71
CA-2015-134719,10/10/2015,JD-15790,1801.632
US-2015-154389,11/27/2015,EH-14125,748.752
CA-2015-115567,9/13/2015,ZC-21910,199.96
CA-2015-115567,9/13/2015,ZC-21910,1516.2
US-2017-136679,11/14/2017,XP-21865,167.952
US-2017-136679,11/14/2017,XP-21865,45.04
US-2017-141943,5/5/2017,DK-12985,23.16
CA-2014-101560,11/28/2014,CS-12250,397.6
CA-2014-101560,11/28/2014,CS-12250,85.96
CA-2014-101560,11/28/2014,CS-12250,13.12
CA-2014-101560,11/28/2014,CS-12250,45.66
CA-2014-159709,5/10/2014,AI-10855,158.13
CA-2014-159709,5/10/2014,AI-10855,43.6
CA-2016-103982,3/3/2016,AA-10315,3930.072
CA-2016-103982,3/3/2016,AA-10315,2.304
CA-2016-103982,3/3/2016,AA-10315,431.976
CA-2016-103982,3/3/2016,AA-10315,41.72
CA-2015-142454,8/15/2015,RE-19450,104.23
CA-2015-142454,8/15/2015,RE-19450,70.26
CA-2015-102015,9/12/2015,TM-21010,9.26
CA-2015-102015,9/12/2015,TM-21010,105.98
CA-2015-102015,9/12/2015,TM-21010,1.24
CA-2015-102015,9/12/2015,TM-21010,20.7
CA-2015-102015,9/12/2015,TM-21010,28.9
CA-2015-102015,9/12/2015,TM-21010,27.18
CA-2015-156755,1/12/2015,YS-21880,465.18
CA-2015-130876,5/12/2015,AZ-10750,36.63
CA-2016-145898,9/26/2016,CM-12445,51.45
CA-2016-145898,9/26/2016,CM-12445,7.83
CA-2016-145898,9/26/2016,CM-12445,35.4
CA-2016-145898,9/26/2016,CM-12445,29.9
US-2017-159562,9/9/2017,JB-16000,17.48
CA-2017-134635,4/15/2017,NS-18640,79.14
CA-2017-167080,6/10/2017,LC-16930,8.4
CA-2017-145653,9/1/2017,CA-12775,498.26
CA-2014-140487,6/14/2014,SR-20425,212.94
CA-2017-117401,5/18/2017,PP-18955,706.86
CA-2017-117401,5/18/2017,PP-18955,114.95
CA-2017-117401,5/18/2017,PP-18955,43.19
US-2017-109582,9/12/2017,JM-15865,166.44
CA-2016-119865,6/21/2016,AS-10090,36.56
CA-2016-119865,6/21/2016,AS-10090,186.144
CA-2016-119865,6/21/2016,AS-10090,353.568
US-2014-147648,11/26/2014,LS-16975,81.98
CA-2017-124436,3/19/2017,SA-20830,14.624
CA-2017-124436,3/19/2017,SA-20830,697.16
CA-2017-124436,3/19/2017,SA-20830,30.93
CA-2017-124436,3/19/2017,SA-20830,27.496
CA-2014-115084,10/18/2014,LS-17200,605.34
CA-2017-131037,8/22/2017,TM-21490,210.008
CA-2016-111143,11/19/2016,TT-21265,54.96
CA-2014-166744,9/20/2014,DN-13690,164.22
CA-2014-166744,9/20/2014,DN-13690,362.94
CA-2014-166744,9/20/2014,DN-13690,59.98
CA-2016-116561,9/11/2016,EB-14110,332.94
CA-2016-116561,9/11/2016,EB-14110,39.872
CA-2016-110730,9/23/2016,CM-11815,13.68
CA-2017-146367,8/4/2017,HM-14860,3.318
CA-2016-149454,7/25/2016,KM-16375,10.44
CA-2016-156265,8/2/2016,BF-11020,136.464
CA-2016-156265,8/2/2016,BF-11020,333.576
CA-2016-156265,8/2/2016,BF-11020,12.544
US-2015-168914,5/21/2015,JE-15745,20.768
US-2017-110989,11/3/2017,EJ-14155,43.5
CA-2015-106215,4/16/2015,BN-11470,12.576
US-2016-169369,12/12/2016,EC-14050,249.95
US-2016-169369,12/12/2016,EC-14050,49.12
CA-2015-132318,10/30/2015,TT-21220,182.91
US-2014-131982,3/7/2014,NP-18685,107.648
CA-2015-125185,3/5/2015,AH-10195,99.372
CA-2015-125185,3/5/2015,AH-10195,33.568
CA-2016-130078,8/8/2016,CC-12145,10.56
US-2017-114034,1/3/2017,DL-13315,38.88
US-2017-115595,10/9/2017,XP-21865,35.2
CA-2017-158722,10/20/2017,MA-17560,45.528
CA-2014-105165,9/7/2014,SZ-20035,196.776
CA-2014-105165,9/7/2014,SZ-20035,2.92
CA-2014-105165,9/7/2014,SZ-20035,200.795
CA-2014-105165,9/7/2014,SZ-20035,46.688
CA-2014-105165,9/7/2014,SZ-20035,21.864
CA-2017-147452,9/30/2017,CS-11845,11.76
CA-2017-147452,9/30/2017,CS-11845,167.94
CA-2017-147452,9/30/2017,CS-11845,3.89
US-2017-114657,11/16/2017,MH-18115,52.44
CA-2017-144484,9/11/2017,CB-12025,32.36
CA-2017-144484,9/11/2017,CB-12025,406.6
CA-2017-125913,1/16/2017,JO-15145,27.92
CA-2017-125913,1/16/2017,JO-15145,399.672
US-2016-158309,11/26/2016,PA-19060,3.744
CA-2015-162887,11/7/2015,SV-20785,715.2
CA-2017-147333,12/14/2017,KL-16555,159.8
CA-2017-147333,12/14/2017,KL-16555,44.75
CA-2014-113859,9/13/2014,BC-11125,340.116
CA-2014-159681,12/7/2014,PO-18850,105.52
US-2017-104094,9/7/2017,AG-10675,13.48
CA-2017-152709,10/7/2017,DB-13210,85.52
CA-2015-105158,9/5/2015,SP-20860,6.16
CA-2015-105158,9/5/2015,SP-20860,36.84
CA-2014-133424,3/30/2014,Dl-13600,15.84
CA-2014-133424,3/30/2014,Dl-13600,44.4
CA-2017-105991,5/5/2017,LH-17020,21.24
CA-2017-105991,5/5/2017,LH-17020,9.552
CA-2017-105991,5/5/2017,LH-17020,89.991
US-2017-136784,4/30/2017,AD-10180,163.96
CA-2014-146283,9/8/2014,KT-16465,17.904
CA-2014-146283,9/8/2014,KT-16465,966.7
CA-2014-146283,9/8/2014,KT-16465,182.112
CA-2017-151218,6/20/2017,PJ-19015,4.464
CA-2015-111073,12/26/2015,MC-18100,51.588
CA-2017-144883,8/15/2017,BO-11350,50.4
CA-2017-142174,3/4/2017,DP-13000,89.568
CA-2017-108791,7/27/2017,TM-21490,14.89
CA-2017-108791,7/27/2017,TM-21490,543.92
CA-2016-106656,9/23/2016,DV-13045,4.08
CA-2016-106656,9/23/2016,DV-13045,18.9
CA-2016-113831,5/30/2016,AH-10690,2275.5
CA-2016-113831,5/30/2016,AH-10690,1979.7
CA-2016-113831,5/30/2016,AH-10690,62.1
US-2014-139500,11/16/2014,AB-10165,37.296
US-2014-166310,9/21/2014,JS-15940,8.544
US-2016-168410,2/21/2016,BV-11245,68.95
US-2016-168410,2/21/2016,BV-11245,296.37
US-2016-168410,2/21/2016,BV-11245,39.98
CA-2017-131254,11/19/2017,NC-18415,191.058
CA-2017-131254,11/19/2017,NC-18415,13.04
CA-2017-131254,11/19/2017,NC-18415,1525.188
CA-2016-123414,8/21/2016,SU-20665,9.216
CA-2016-123414,8/21/2016,SU-20665,28.048
CA-2017-137876,4/30/2017,DJ-13510,64.96
CA-2017-137876,4/30/2017,DJ-13510,30.56
CA-2016-154060,5/2/2016,DL-12865,187.056
US-2017-162558,10/2/2017,Dp-13240,11.808
US-2017-162558,10/2/2017,Dp-13240,9.656
US-2017-162558,10/2/2017,Dp-13240,20.736
US-2017-162558,10/2/2017,Dp-13240,27.36
US-2017-162558,10/2/2017,Dp-13240,2314.116
US-2017-162558,10/2/2017,Dp-13240,34.236
US-2017-162558,10/2/2017,Dp-13240,19.76
CA-2017-134439,9/18/2017,TM-21010,15.96
CA-2015-119508,12/4/2015,TZ-21580,16.9
CA-2015-119508,12/4/2015,TZ-21580,25.08
CA-2015-152681,1/17/2015,SC-20260,6.68
CA-2014-130813,1/6/2014,LS-17230,19.44
CA-2015-120320,3/5/2015,MV-18190,31.92
CA-2016-111941,12/25/2016,BD-11620,33.568
CA-2016-123120,9/4/2016,CV-12295,63.94
CA-2016-123120,9/4/2016,CV-12295,60.6
CA-2016-123120,9/4/2016,CV-12295,22.72
CA-2014-103331,8/26/2014,KB-16315,10.68
CA-2014-103331,8/26/2014,KB-16315,17.34
CA-2014-103331,8/26/2014,KB-16315,3.38
CA-2015-169278,5/21/2015,ME-18010,26.976
CA-2017-111577,10/16/2017,AJ-10780,307.776
CA-2015-146486,11/9/2015,DV-13465,244.55
CA-2015-146486,11/9/2015,DV-13465,12.24
CA-2015-146486,11/9/2015,DV-13465,13.98
CA-2015-146486,11/9/2015,DV-13465,899.95
US-2014-168501,11/21/2014,JK-15325,1.632
US-2014-168501,11/21/2014,JK-15325,267.96
CA-2015-112053,10/11/2015,SH-20395,31.95
CA-2017-108539,3/21/2017,SC-20725,725.84
CA-2017-108539,3/21/2017,SC-20725,10.896
CA-2017-108539,3/21/2017,SC-20725,8.544
CA-2015-149811,1/4/2015,CS-12250,32.34
CA-2015-149811,1/4/2015,CS-12250,39.9
US-2017-103814,12/9/2017,LH-16900,143.856
CA-2016-123932,9/6/2016,YC-21895,41.92
CA-2016-123932,9/6/2016,YC-21895,329.584
US-2016-101616,9/3/2016,CY-12745,87.28
CA-2014-113768,5/13/2014,AH-10030,279.456
CA-2014-113768,5/13/2014,AH-10030,8
CA-2016-138037,9/29/2016,AR-10540,27.24
CA-2014-150490,8/5/2014,SS-20590,16.36
CA-2014-150490,8/5/2014,SS-20590,15.78
CA-2014-150490,8/5/2014,SS-20590,45.98
US-2017-126060,4/14/2017,DW-13585,198.272
CA-2017-100951,6/9/2017,NC-18625,720.76
CA-2016-122017,12/29/2016,CD-11920,70.56
CA-2016-122017,12/29/2016,CD-11920,81.96
CA-2014-123477,1/18/2014,DW-13195,64.864
CA-2016-107790,11/20/2016,EH-13990,151.192
CA-2017-158071,6/10/2017,BD-11320,88.776
CA-2017-158071,6/10/2017,BD-11320,11.56
CA-2017-158071,6/10/2017,BD-11320,15.58
CA-2017-147403,9/10/2017,KH-16630,85.056
US-2017-136721,4/8/2017,NH-18610,273.96
US-2017-136721,4/8/2017,NH-18610,306.9
CA-2015-118738,10/24/2015,AG-10495,15.552
CA-2015-118738,10/24/2015,AG-10495,347.361
CA-2015-118738,10/24/2015,AG-10495,10.368
CA-2017-134152,5/27/2017,RP-19855,98.16
CA-2017-134152,5/27/2017,RP-19855,31.44
CA-2014-125542,12/5/2014,NB-18655,348.488
CA-2014-125542,12/5/2014,NB-18655,172.736
CA-2016-136021,8/14/2016,JM-15580,15.54
CA-2016-136021,8/14/2016,JM-15580,105.552
CA-2016-149195,9/5/2016,DM-13525,25.92
CA-2016-149195,9/5/2016,DM-13525,15.808
CA-2016-149195,9/5/2016,DM-13525,10.368
CA-2017-161410,6/26/2017,CC-12220,358.2
CA-2017-161410,6/26/2017,CC-12220,545.916
CA-2017-152786,3/12/2017,GA-14725,40.41
CA-2017-164707,2/18/2017,CV-12805,167.976
CA-2017-164707,2/18/2017,CV-12805,109.53
CA-2017-164707,2/18/2017,CV-12805,9.82
CA-2017-163874,11/10/2017,NC-18535,26.352
US-2014-123183,11/19/2014,GR-14560,22.5
US-2014-123183,11/19/2014,GR-14560,9.96
US-2014-123183,11/19/2014,GR-14560,213.08
US-2014-123183,11/19/2014,GR-14560,1025.88
CA-2014-104829,11/18/2014,JG-15805,21.98
US-2016-147340,9/24/2016,EB-13750,63.2
CA-2016-145492,11/20/2016,MC-17605,39
CA-2016-163202,9/27/2016,BM-11650,2.907
CA-2016-117681,4/9/2016,HF-14995,556.665
CA-2017-132262,9/21/2017,ML-18265,71.98
CA-2017-132262,9/21/2017,ML-18265,79.98
CA-2017-123043,8/24/2017,AH-10195,24.672
CA-2017-123043,8/24/2017,AH-10195,3.744
US-2016-143280,2/22/2016,TZ-21580,445.96
US-2016-143280,2/22/2016,TZ-21580,36.24
US-2016-143280,2/22/2016,TZ-21580,10.65
CA-2017-108854,12/8/2017,DM-13345,87.92
CA-2017-108854,12/8/2017,DM-13345,22.424
CA-2017-108854,12/8/2017,DM-13345,90.48
CA-2017-108854,12/8/2017,DM-13345,42.76
CA-2017-166856,9/18/2017,TS-21505,10.08
CA-2017-166856,9/18/2017,TS-21505,101.34
CA-2016-153157,9/11/2016,TB-21625,224.75
US-2017-125647,9/23/2017,LC-16870,73.176
US-2017-125647,9/23/2017,LC-16870,20.736
US-2017-125647,9/23/2017,LC-16870,39.984
CA-2014-132542,10/6/2014,AM-10360,15.36
CA-2015-110877,10/23/2015,JE-15715,36.288
CA-2015-110877,10/23/2015,JE-15715,150.384
US-2016-151827,3/31/2016,CS-11950,280.782
US-2016-151827,3/31/2016,CS-11950,31.984
US-2016-163258,12/29/2016,PF-19225,11.232
CA-2017-103009,11/3/2017,PJ-18835,26.4
US-2017-120649,1/20/2017,JF-15490,3.52
CA-2016-153598,12/3/2016,NM-18520,1649.95
CA-2016-153598,12/3/2016,NM-18520,111.9
US-2016-108497,6/14/2016,MH-17290,599.165
CA-2016-113096,9/2/2016,SZ-20035,46.53
CA-2014-136861,9/5/2014,PR-18880,31.984
CA-2017-117422,10/21/2017,FC-14245,161.568
CA-2017-117422,10/21/2017,FC-14245,4.064
CA-2017-117422,10/21/2017,FC-14245,6.216
CA-2017-129707,4/25/2017,LH-16750,8.896
CA-2015-160171,10/19/2015,RM-19675,1640.7
CA-2015-160171,10/19/2015,RM-19675,270
CA-2014-103317,7/5/2014,DM-13525,19.52
CA-2014-103317,7/5/2014,DM-13525,9.81
CA-2014-103317,7/5/2014,DM-13525,213.216
CA-2016-167115,4/4/2016,EH-14185,588.784
US-2017-153633,11/13/2017,TC-21295,2.064
CA-2017-155929,9/9/2017,AI-10855,6.368
CA-2015-148712,4/17/2015,JM-15535,99.6
CA-2015-148712,4/17/2015,JM-15535,62.296
CA-2015-148712,4/17/2015,JM-15535,10.71
CA-2016-128307,7/25/2016,BE-11335,20.936
US-2016-127425,8/26/2016,DR-12880,33
US-2016-127425,8/26/2016,DR-12880,249.95
US-2014-119081,9/12/2014,TA-21385,357.93
US-2014-119081,9/12/2014,TA-21385,57.4
US-2014-119081,9/12/2014,TA-21385,331.96
US-2014-119081,9/12/2014,TA-21385,40.56
CA-2016-140613,7/22/2016,KN-16705,86.2
US-2017-108700,5/19/2017,PJ-18835,38.016
CA-2017-160962,4/28/2017,MC-17605,8.384
CA-2017-160962,4/28/2017,MC-17605,6.848
CA-2017-130631,12/29/2017,BS-11755,19.6
CA-2017-130631,12/29/2017,BS-11755,68.46
CA-2017-116680,9/4/2017,PK-19075,13.344
CA-2017-116680,9/4/2017,PK-19075,1478.272
US-2014-107405,3/21/2014,TS-21205,16.272
CA-2017-101574,9/28/2017,BD-11725,9.24
CA-2014-146591,1/19/2014,TS-21340,32.34
CA-2014-146591,1/19/2014,TS-21340,56.064
CA-2014-146591,1/19/2014,TS-21340,108.72
CA-2014-146591,1/19/2014,TS-21340,181.47
CA-2014-107706,2/14/2014,ST-20530,16.176
CA-2016-122448,6/9/2016,DB-13210,122.352
CA-2014-132451,9/26/2014,KF-16285,585.552
CA-2014-132451,9/26/2014,KF-16285,19.44
CA-2016-158547,5/30/2016,JM-16195,123.92
CA-2017-116946,12/19/2017,TS-21505,13.36
CA-2017-116946,12/19/2017,TS-21505,78.256
CA-2017-116946,12/19/2017,TS-21505,102.018
CA-2017-121741,12/26/2017,YC-21895,750.68
CA-2017-169691,6/15/2017,Dp-13240,44.4
CA-2017-169691,6/15/2017,Dp-13240,84.55
CA-2017-169691,6/15/2017,Dp-13240,17.94
CA-2016-121356,11/20/2016,SJ-20500,128.4
CA-2014-101770,3/31/2014,KB-16240,1.869
CA-2017-105487,10/8/2017,CS-12250,103.192
CA-2017-105487,10/8/2017,CS-12250,36
CA-2017-105487,10/8/2017,CS-12250,239.96
CA-2017-105487,10/8/2017,CS-12250,40.68
CA-2017-148999,1/30/2017,EB-13870,419.136
CA-2014-107573,12/12/2014,PB-19150,23.472
CA-2015-156608,10/24/2015,MT-18070,3.592
CA-2017-134495,4/1/2017,BF-11020,23.976
CA-2017-134495,4/1/2017,BF-11020,6.264
CA-2017-134495,4/1/2017,BF-11020,20.808
CA-2017-134495,4/1/2017,BF-11020,218.352
CA-2017-164098,1/26/2017,CG-12520,18.16
CA-2014-105249,11/28/2014,DH-13675,7.36
CA-2014-105249,11/28/2014,DH-13675,41.4
CA-2014-105249,11/28/2014,DH-13675,411.332
CA-2015-113523,9/4/2015,SC-20440,7.656
CA-2017-117821,6/12/2017,HG-15025,63.92
CA-2017-164378,7/15/2017,MM-18055,6.56
CA-2017-164378,7/15/2017,MM-18055,7.83
CA-2017-164378,7/15/2017,MM-18055,41.9
CA-2017-164378,7/15/2017,MM-18055,664.146
CA-2017-164378,7/15/2017,MM-18055,8.96
CA-2017-127782,11/2/2017,TH-21115,3.312
CA-2017-127782,11/2/2017,TH-21115,20.136
CA-2017-127782,11/2/2017,TH-21115,8.856
CA-2017-127782,11/2/2017,TH-21115,859.2
US-2016-162026,10/8/2016,JE-15745,61.96
CA-2016-150000,4/8/2016,PG-18820,17.92
CA-2015-168529,10/8/2015,MB-17305,145.9
US-2017-152569,5/15/2017,JD-16015,56.704
US-2017-152569,5/15/2017,JD-16015,11.12
US-2014-137680,2/24/2014,JH-15430,32.896
US-2014-137680,2/24/2014,JH-15430,22.776
CA-2015-103177,5/30/2015,EN-13780,239.97
CA-2015-103177,5/30/2015,EN-13780,160.32
CA-2015-103177,5/30/2015,EN-13780,128.85
US-2016-138408,11/18/2016,KC-16255,1319.96
CA-2017-117667,12/4/2017,MS-17980,239.96
CA-2017-117667,12/4/2017,MS-17980,54.768
CA-2017-117667,12/4/2017,MS-17980,13.392
CA-2017-117667,12/4/2017,MS-17980,23.92
CA-2017-117667,12/4/2017,MS-17980,255.968
CA-2016-110982,6/5/2016,CK-12205,21.552
CA-2016-110982,6/5/2016,CK-12205,58.24
CA-2016-147123,12/10/2016,SJ-20125,80.28
CA-2017-154501,4/30/2017,EA-14035,9.78
CA-2017-166933,4/24/2017,MG-17890,1.81
CA-2015-142055,5/8/2015,AB-10255,37.94
CA-2015-137106,3/31/2015,SC-20260,79.96
CA-2017-136609,8/6/2017,TB-21355,115.296
CA-2017-160885,12/2/2017,JK-16090,2479.96
US-2016-167472,6/6/2016,CK-12595,179.94
US-2016-167472,6/6/2016,CK-12595,26.85
US-2016-167472,6/6/2016,CK-12595,323.37
US-2016-167472,6/6/2016,CK-12595,59.94
US-2016-167472,6/6/2016,CK-12595,64.14
US-2016-167472,6/6/2016,CK-12595,11.67
US-2016-167472,6/6/2016,CK-12595,12.96
CA-2015-120551,4/13/2015,SS-20590,17.43
US-2017-150595,5/22/2017,LE-16810,181.986
US-2017-150595,5/22/2017,LE-16810,1.592
US-2017-150595,5/22/2017,LE-16810,22.344
CA-2016-134936,12/19/2016,ES-14080,455.97
CA-2016-134936,12/19/2016,ES-14080,10.44
CA-2016-134936,12/19/2016,ES-14080,5.214
CA-2017-102967,9/22/2017,MG-17890,67.4
CA-2017-151008,9/7/2017,JM-16195,25.16
CA-2017-151008,9/7/2017,JM-16195,126.56
CA-2014-159800,11/28/2014,SG-20470,43.68
CA-2014-159800,11/28/2014,SG-20470,139.93
US-2014-159618,11/12/2014,DB-12970,2.672
US-2014-159618,11/12/2014,DB-12970,16.656
US-2014-159618,11/12/2014,DB-12970,79.512
US-2014-159618,11/12/2014,DB-12970,36.288
US-2014-159618,11/12/2014,DB-12970,67.9932
CA-2017-116113,10/2/2017,JW-15220,10.16
CA-2015-125066,12/14/2015,KD-16495,6.16
CA-2015-125066,12/14/2015,KD-16495,56.3
US-2015-114741,12/6/2015,IL-15100,6.48
US-2015-114741,12/6/2015,IL-15100,1325.85
US-2015-114741,12/6/2015,IL-15100,14.94
CA-2017-133263,3/31/2017,JE-15610,34.54
CA-2017-133263,3/31/2017,JE-15610,2999.95
CA-2017-133263,3/31/2017,JE-15610,64.12
CA-2017-157966,3/13/2017,SU-20665,19.456
CA-2017-157966,3/13/2017,SU-20665,209.986
CA-2017-157966,3/13/2017,SU-20665,29.76
CA-2017-157966,3/13/2017,SU-20665,89.768
CA-2017-157966,3/13/2017,SU-20665,959.984
CA-2017-157966,3/13/2017,SU-20665,15.552
CA-2017-157966,3/13/2017,SU-20665,34.36
CA-2014-151162,12/5/2014,EA-14035,98.376
CA-2014-151162,12/5/2014,EA-14035,29.94
CA-2014-151162,12/5/2014,EA-14035,17.472
CA-2014-151162,12/5/2014,EA-14035,36.738
CA-2014-151162,12/5/2014,EA-14035,179.94
CA-2016-136686,12/12/2016,RF-19840,383.64
CA-2016-136686,12/12/2016,RF-19840,56.52
CA-2017-137498,9/9/2017,LC-17050,6.56
CA-2017-137498,9/9/2017,LC-17050,243.92
CA-2017-137498,9/9/2017,LC-17050,47.52
CA-2017-163818,10/4/2017,PS-18970,19.98
CA-2016-161158,5/9/2016,PS-18970,8
CA-2014-116673,12/15/2014,JO-15280,6.16
CA-2017-105333,11/30/2017,VP-21730,83.56
CA-2017-105333,11/30/2017,VP-21730,546.06
CA-2017-105333,11/30/2017,VP-21730,269.49
CA-2015-149993,3/19/2015,GA-14725,10.9
CA-2014-168158,7/19/2014,EM-14140,6.096
CA-2016-115224,12/8/2016,DB-13615,34.05
CA-2016-115224,12/8/2016,DB-13615,352.38
CA-2014-164742,10/13/2014,ML-17395,245.98
CA-2014-164742,10/13/2014,ML-17395,18.94
US-2017-108014,11/19/2017,JH-15430,59.913
CA-2017-160325,9/24/2017,BP-11095,391.98
CA-2017-160325,9/24/2017,BP-11095,437.85
CA-2015-159779,9/25/2015,SB-20185,68.62
CA-2017-151176,2/13/2017,SV-20785,25.02
CA-2017-151176,2/13/2017,SV-20785,10.71
CA-2014-108903,10/3/2014,DO-13435,55.984
